Datum,Lufttemperatur,Kvalitet,Snittemperatur,Year
1964-06-12,17.6,G,15.47,1964
1964-06-13,24.8,G,21.6,1964
1964-06-14,30.2,G,23.93,1964
1964-06-15,17.0,G,15.53,1964
1964-06-16,14.0,G,13.47,1964
1964-06-17,14.0,G,13.4,1964
1964-06-18,14.8,G,13.8,1964
1964-06-19,18.2,G,16.4,1964
1964-06-20,15.6,G,14.2,1964
1964-06-21,16.2,G,14.4,1964
1964-06-22,18.8,G,16.33,1964
1964-06-23,15.2,G,13.4,1964
1964-06-24,14.4,G,13.4,1964
1964-06-25,15.8,G,14.8,1964
1964-06-26,17.2,G,16.13,1964
1964-06-27,18.6,G,16.4,1964
1964-06-28,14.2,G,13.93,1964
1964-06-29,14.4,G,13.6,1964
1964-06-30,16.0,G,13.8,1964
1964-07-01,19.4,G,16.47,1964
1964-07-02,14.0,G,13.33,1964
1964-07-03,14.0,G,13.27,1964
1964-07-04,19.4,G,16.07,1964
1964-07-05,14.2,G,13.0,1964
1964-07-06,15.4,G,13.53,1964
1964-07-07,13.6,G,13.0,1964
1964-07-08,15.0,G,14.13,1964
1964-07-09,16.0,G,15.13,1964
1964-07-10,15.0,G,13.73,1964
1964-07-11,15.0,G,13.93,1964
1964-07-12,15.0,G,14.27,1964
1964-07-13,17.0,G,15.6,1964
1964-07-14,20.0,G,16.93,1964
1964-07-15,24.8,G,20.33,1964
1964-07-16,20.0,G,18.93,1964
1964-07-17,19.2,G,17.2,1964
1964-07-18,20.0,G,18.13,1964
1964-07-19,22.6,G,19.4,1964
1964-07-20,16.4,G,16.0,1964
1964-07-21,15.4,G,14.67,1964
1964-07-22,15.4,G,15.13,1964
1964-07-23,19.4,G,17.13,1964
1964-07-24,18.2,G,16.93,1964
1964-07-25,16.6,G,15.87,1964
1964-07-26,18.2,G,16.73,1964
1964-07-27,16.8,G,15.67,1964
1964-07-28,17.6,G,16.0,1964
1964-07-29,14.2,G,14.0,1964
1964-07-30,15.4,G,13.87,1964
1964-07-31,16.8,G,15.83,1964
1964-08-01,15.2,G,13.93,1964
1964-08-02,18.0,G,15.0,1964
1964-08-03,17.0,G,14.2,1964
1964-08-04,18.2,G,16.6,1964
1964-08-05,19.0,G,16.0,1964
1964-08-06,17.4,G,16.33,1964
1964-08-07,24.8,G,20.33,1964
1964-08-08,22.4,G,19.6,1964
1964-08-09,21.0,G,18.8,1964
1964-08-10,22.0,G,18.87,1964
1964-08-11,22.4,G,20.0,1964
1964-08-12,20.4,G,17.73,1964
1964-08-13,17.8,G,16.4,1964
1964-08-14,18.2,G,15.87,1964
1964-08-15,14.4,G,14.0,1964
1964-08-16,15.8,G,14.4,1964
1964-08-17,16.6,G,15.47,1964
1964-08-18,18.2,G,16.6,1964
1964-08-19,21.4,G,18.6,1964
1964-08-20,15.8,G,15.13,1964
1964-08-21,15.8,G,13.87,1964
1964-08-22,15.8,G,14.47,1964
1964-08-23,15.2,G,14.33,1964
1964-08-24,15.6,G,14.73,1964
1964-08-25,15.8,G,15.13,1964
1964-08-26,19.4,G,17.07,1964
1964-08-27,21.6,G,20.2,1964
1964-08-28,15.8,G,15.53,1964
1964-08-29,14.8,G,13.8,1964
1964-08-30,14.0,G,13.07,1964
1964-08-31,18.0,G,15.33,1964
1964-09-01,17.0,G,13.33,1964
1964-09-02,14.8,G,13.4,1964
1964-09-03,18.2,G,14.4,1964
1964-09-04,22.6,G,17.2,1964
1964-09-05,22.8,G,17.87,1964
1964-09-06,19.2,G,16.73,1964
1964-09-07,16.4,G,15.8,1964
1964-09-08,14.6,G,14.27,1964
1964-09-09,12.8,G,11.07,1964
1964-09-10,12.2,G,9.27,1964
1964-09-11,12.6,G,8.93,1964
1964-09-12,13.0,G,10.0,1964
1964-09-13,13.0,G,9.47,1964
1964-09-14,15.8,G,14.33,1964
1964-09-15,15.8,G,15.4,1964
1964-09-16,15.8,G,14.4,1964
1964-09-17,13.2,G,12.47,1964
1964-09-18,11.6,G,11.27,1964
1964-09-19,14.8,G,10.47,1964
1964-09-20,11.0,G,10.4,1964
1964-09-21,12.4,G,10.13,1964
1964-09-22,12.4,G,9.33,1964
1964-09-23,14.0,G,13.27,1964
1964-09-24,16.8,G,13.87,1964
1964-09-25,17.6,G,14.07,1964
1964-09-26,14.2,G,13.13,1964
1964-09-27,13.8,G,12.53,1964
1964-09-28,14.2,G,13.13,1964
1964-09-29,13.8,G,12.8,1964
1964-09-30,13.4,G,10.4,1964
1964-10-01,12.4,G,9.73,1964
1964-10-02,15.2,G,12.67,1964
1964-10-03,14.0,G,10.13,1964
1964-10-04,13.4,G,9.2,1964
1964-10-05,14.8,G,10.47,1964
1964-10-06,14.0,G,10.13,1964
1964-10-07,13.2,G,12.8,1964
1964-10-08,13.2,G,12.33,1964
1964-10-09,11.0,G,9.87,1964
1964-10-10,9.8,G,9.33,1964
1964-10-11,8.6,G,7.67,1964
1964-10-12,11.2,G,9.73,1964
1964-10-13,8.4,G,8.07,1964
1964-10-14,10.0,G,9.47,1964
1964-10-15,11.8,G,9.0,1964
1964-10-16,8.0,G,6.93,1964
1964-10-17,8.0,G,7.47,1964
1964-10-18,9.0,G,7.67,1964
1964-10-19,9.6,G,7.27,1964
1964-10-20,11.0,G,10.33,1964
1964-10-21,11.2,G,10.6,1964
1964-10-22,9.4,G,9.2,1964
1964-10-23,7.8,G,7.67,1964
1964-10-24,9.4,G,8.6,1964
1964-10-25,6.0,G,4.8,1964
1964-10-26,8.2,G,4.2,1964
1964-10-27,8.8,G,6.33,1964
1964-10-28,9.4,G,4.53,1964
1964-10-29,5.0,G,3.8,1964
1964-10-30,10.8,G,5.6,1964
1964-10-31,4.4,G,3.4,1964
1964-11-01,7.8,G,6.33,1964
1964-11-02,10.0,G,7.93,1964
1964-11-03,7.8,G,5.13,1964
1964-11-04,7.6,G,6.87,1964
1964-11-05,5.6,G,4.73,1964
1964-11-06,8.8,G,7.4,1964
1964-11-07,5.2,G,3.33,1964
1964-11-08,11.0,G,8.33,1964
1964-11-09,7.4,G,6.87,1964
1964-11-10,8.2,G,6.4,1964
1964-11-11,7.8,G,6.27,1964
1964-11-12,5.0,G,4.27,1964
1964-11-13,8.4,G,8.07,1964
1964-11-14,9.2,G,8.53,1964
1964-11-15,8.6,G,8.43,1964
1964-11-16,7.6,G,6.73,1964
1964-11-17,7.8,G,5.93,1964
1964-11-18,6.4,G,4.73,1964
1964-11-19,6.8,G,4.2,1964
1964-11-20,3.4,G,3.07,1964
1964-11-21,7.8,G,5.2,1964
1964-11-22,7.4,G,4.8,1964
1964-11-23,9.0,G,8.47,1964
1964-11-24,9.2,G,8.67,1964
1964-11-25,9.0,G,7.93,1964
1964-11-26,7.8,G,7.0,1964
1964-11-27,8.6,G,7.8,1964
1964-11-28,4.8,G,4.33,1964
1964-11-29,2.8,G,2.2,1964
1964-11-30,1.8,G,1.4,1964
1964-12-01,0.8,G,-0.13,1964
1964-12-02,4.4,G,1.0,1964
1964-12-03,1.6,G,1.47,1964
1964-12-04,1.4,G,1.13,1964
1964-12-05,0.0,G,-1.33,1964
1964-12-06,-1.0,G,-3.2,1964
1964-12-07,7.4,G,7.0,1964
1964-12-08,7.6,G,7.33,1964
1964-12-09,9.0,G,8.4,1964
1964-12-10,8.6,G,8.13,1964
1964-12-11,5.4,G,5.33,1964
1964-12-12,6.0,G,5.6,1964
1964-12-13,8.4,G,7.27,1964
1964-12-14,5.2,G,4.13,1964
1964-12-15,4.2,G,2.67,1964
1964-12-16,4.8,G,3.53,1964
1964-12-17,1.4,G,0.6,1964
1964-12-18,0.6,G,0.27,1964
1964-12-19,-0.6,G,-2.47,1964
1964-12-20,2.4,G,1.87,1964
1964-12-21,0.2,G,-1.4,1964
1964-12-22,3.6,G,2.6,1964
1964-12-23,5.4,G,4.8,1964
1964-12-24,4.8,G,4.27,1964
1964-12-25,1.0,G,-0.47,1964
1964-12-26,-2.0,G,-4.8,1964
1964-12-27,-0.6,G,-2.07,1964
1964-12-28,-6.2,G,-6.87,1964
1964-12-29,-4.8,G,-6.53,1964
1964-12-30,0.4,G,-0.27,1964
1964-12-31,4.2,G,4.0,1964
1965-01-01,4.4,G,3.93,1965
1965-01-02,3.2,G,1.47,1965
1965-01-03,0.4,G,-2.6,1965
1965-01-04,4.0,G,0.13,1965
1965-01-05,5.4,G,2.87,1965
1965-01-06,0.6,G,-2.07,1965
1965-01-07,2.4,G,0.2,1965
1965-01-08,4.2,G,3.87,1965
1965-01-09,-2.4,G,-3.6,1965
1965-01-10,-4.0,G,-5.13,1965
1965-01-11,4.8,G,1.47,1965
1965-01-12,5.2,G,5.0,1965
1965-01-13,5.0,G,4.8,1965
1965-01-14,5.2,G,4.07,1965
1965-01-15,4.2,G,3.53,1965
1965-01-16,3.6,G,3.53,1965
1965-01-17,5.0,G,4.13,1965
1965-01-18,4.2,G,3.87,1965
1965-01-19,3.2,G,2.4,1965
1965-01-20,2.0,G,1.47,1965
1965-01-21,1.2,G,0.0,1965
1965-01-22,-1.0,G,-1.27,1965
1965-01-23,0.0,G,-0.27,1965
1965-01-24,1.8,G,1.2,1965
1965-01-25,2.0,G,1.27,1965
1965-01-26,-0.4,G,-0.8,1965
1965-01-27,-0.6,G,-1.67,1965
1965-01-28,-0.8,G,-1.87,1965
1965-01-29,-0.8,G,-1.07,1965
1965-01-30,1.8,G,0.73,1965
1965-01-31,0.4,G,-1.73,1965
1965-02-01,2.2,G,-1.13,1965
1965-02-02,1.0,G,0.13,1965
1965-02-03,5.0,G,1.27,1965
1965-02-04,1.8,G,-0.13,1965
1965-02-05,4.8,G,2.87,1965
1965-02-06,4.8,G,2.8,1965
1965-02-07,6.6,G,3.87,1965
1965-02-08,2.2,G,-0.2,1965
1965-02-09,2.6,G,-1.07,1965
1965-02-10,6.2,G,2.73,1965
1965-02-11,5.6,G,2.8,1965
1965-02-12,3.8,G,3.6,1965
1965-02-13,2.0,G,1.53,1965
1965-02-14,2.0,G,-0.13,1965
1965-02-15,-0.4,G,-1.4,1965
1965-02-16,-1.4,G,-3.07,1965
1965-02-17,0.8,G,-1.8,1965
1965-02-18,1.6,G,0.6,1965
1965-02-19,1.2,G,-0.13,1965
1965-02-20,-0.8,G,-2.73,1965
1965-02-21,1.6,G,1.07,1965
1965-02-22,4.0,G,0.6,1965
1965-02-23,-0.2,G,-1.67,1965
1965-02-24,2.6,G,0.47,1965
1965-02-25,1.8,G,-2.4,1965
1965-02-26,-1.2,G,-3.93,1965
1965-02-27,-6.0,G,-7.07,1965
1965-02-28,-5.4,G,-8.07,1965
1965-03-01,-2.6,G,-7.8,1965
1965-03-02,-0.8,G,-4.67,1965
1965-03-03,0.2,G,-5.33,1965
1965-03-04,-1.6,G,-3.8,1965
1965-03-05,-0.2,G,-2.57,1965
1965-03-06,-2.2,G,-5.1,1965
1965-03-07,-0.8,G,-1.67,1965
1965-03-08,0.1,G,-0.5,1965
1965-03-09,3.0,G,-0.97,1965
1965-03-10,5.2,G,2.53,1965
1965-03-11,1.6,G,1.27,1965
1965-03-12,2.4,G,0.73,1965
1965-03-13,6.6,G,2.67,1965
1965-03-14,5.4,G,2.67,1965
1965-03-15,4.2,G,3.47,1965
1965-03-16,5.3,G,4.83,1965
1965-03-17,3.4,G,2.67,1965
1965-03-18,7.2,G,5.6,1965
1965-03-19,3.0,G,2.33,1965
1965-03-20,4.0,G,2.6,1965
1965-03-21,3.6,G,1.57,1965
1965-03-22,4.0,G,1.07,1965
1965-03-23,2.0,G,1.73,1965
1965-03-24,4.4,G,2.27,1965
1965-03-25,5.4,G,2.8,1965
1965-03-26,1.2,G,0.67,1965
1965-03-27,2.4,G,2.0,1965
1965-03-28,4.6,G,3.8,1965
1965-03-29,9.8,G,6.87,1965
1965-03-30,13.8,G,8.27,1965
1965-03-31,12.2,G,7.27,1965
1965-04-01,9.2,G,4.33,1965
1965-04-02,2.4,G,1.47,1965
1965-04-03,5.6,G,3.87,1965
1965-04-04,9.0,G,7.0,1965
1965-04-05,9.0,G,5.67,1965
1965-04-06,5.3,G,4.97,1965
1965-04-07,6.8,G,5.33,1965
1965-04-08,5.2,G,1.8,1965
1965-04-09,2.5,G,0.97,1965
1965-04-10,5.0,G,3.07,1965
1965-04-11,5.2,G,4.73,1965
1965-04-12,7.2,G,5.6,1965
1965-04-13,6.8,G,5.53,1965
1965-04-14,6.8,G,5.43,1965
1965-04-15,10.4,G,7.67,1965
1965-04-16,8.6,G,7.4,1965
1965-04-17,10.0,G,7.67,1965
1965-04-18,6.0,G,5.33,1965
1965-04-19,10.4,G,7.93,1965
1965-04-20,9.8,G,7.67,1965
1965-04-21,14.6,G,11.07,1965
1965-04-22,14.0,G,10.47,1965
1965-04-23,16.1,G,11.63,1965
1965-04-24,11.2,G,8.07,1965
1965-04-25,7.8,G,6.6,1965
1965-04-26,6.8,G,6.07,1965
1965-04-27,9.2,G,7.87,1965
1965-04-28,16.6,G,13.13,1965
1965-04-29,15.6,G,12.13,1965
1965-04-30,17.2,G,11.67,1965
1965-05-01,15.5,G,12.17,1965
1965-05-02,14.0,G,10.67,1965
1965-05-03,12.0,G,9.67,1965
1965-05-04,12.0,G,7.67,1965
1965-05-05,7.0,G,6.6,1965
1965-05-06,10.8,G,9.0,1965
1965-05-07,9.8,G,8.53,1965
1965-05-08,12.6,G,8.93,1965
1965-05-09,9.2,G,8.87,1965
1965-05-10,13.0,G,10.93,1965
1965-05-11,19.2,G,14.53,1965
1965-05-12,11.6,G,10.13,1965
1965-05-13,10.2,G,9.6,1965
1965-05-14,18.0,G,14.0,1965
1965-05-15,12.6,G,10.27,1965
1965-05-16,8.0,G,7.0,1965
1965-05-17,8.8,G,7.8,1965
1965-05-18,9.8,G,8.33,1965
1965-05-19,9.8,G,8.4,1965
1965-05-20,12.6,G,10.13,1965
1965-05-21,10.8,G,9.47,1965
1965-05-22,13.4,G,11.27,1965
1965-05-23,15.4,G,12.6,1965
1965-05-24,18.2,G,15.47,1965
1965-05-25,18.6,G,15.33,1965
1965-05-26,17.2,G,13.47,1965
1965-05-27,13.6,G,10.93,1965
1965-05-28,20.0,G,16.53,1965
1965-05-29,17.0,G,14.87,1965
1965-05-30,13.4,G,12.2,1965
1965-05-31,13.8,G,12.07,1965
1965-06-01,17.2,G,13.93,1965
1965-06-02,15.4,G,14.13,1965
